,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,WinDir1,Temp1,ASKQ,Wind Spd (sai)
711,1012.28884,30.80020615,7.01,15.95,90.86,62.53,141.9234539,21.64,32.208,39.69,263.97,5.15,503.8,2.35,25.38,0.721327549,30.92,2019-05-14 07:00:00,95.67,27.71,1006.34,0.61
712,1005.000605,28.76236184,7.6,14.68,88.66,202.89,133.1556222,15.06,24.036,26.03,263.59,4.51,446.55,1.96,35.1,1.45918349,28.11,2019-05-14 08:00:00,108.61,28.45,1005.52,1.1
713,1008.094613,26.06899801,17.0,17.32,86.87,254.66,138.7606841,17.25,40.092,36.77,264.25,4.98,440.83,2.25,32.38,1.618117976,33.91,2019-05-14 09:00:00,123.38,29.2,1008.54,1.45
714,1002.383184,28.07789182,5.09,22.38,96.38,100.89,164.5817248,8.77,19.104,22.13,264.94,9.72,1253.78,4.25,30.55,0.73969824,40.58,2019-05-14 10:00:00,101.58,26.37,1009.28,1.57
715,1007.110326,23.09372697,1.39,10.41,97.15,95.36,163.0675021,4.53,9.504,12.75,265.0,4.67,156.48,2.09,39.12,0.683002578,19.93,2019-05-14 11:00:00,99.58,25.8,1009.23,1.4
716,1004.501792,27.91462759,2.53,6.34,97.36,143.23,132.1164445,3.28,13.176,16.76,265.0,2.93,206.1,1.31,42.77,1.473113544,13.51,2019-05-14 12:00:00,106.94,25.68,1008.65,1.15
717,1008.3286,27.58385586,18.69,7.44,90.86,374.32,110.255788,13.86,39.012,32.47,264.84,3.07,190.83,1.55,34.05,2.285218158,13.82,2019-05-14 13:00:00,112.46,27.43,1007.81,1.21
718,1003.631595,30.29707321,31.63,11.34,83.83,631.97,199.6096681,31.89,56.448,39.94,264.56,4.64,72.52,2.33,31.64,0.37223986,19.29,2019-05-14 14:00:00,114.47,29.23,1006.84,1.74
719,1005.455037,25.51425792,21.81,11.26,80.45,611.44,188.70202,22.7,46.284,39.08,264.33,4.41,106.87,2.07,37.11,2.899471112,21.78,2019-05-14 15:00:00,123.65,30.23,1005.7,2.23
720,1004.656662,25.83786553,13.55,10.57,78.72,325.43,141.369856,17.1,30.0,26.23,264.43,4.14,114.5,1.83,48.15,2.254886196,18.34,2019-05-14 16:00:00,137.56,30.53,1005.05,2.89
721,1011.487447,23.34160829,2.92,9.87,78.61,157.78,188.9813531,6.98,9.504,10.43,264.36,3.46,156.48,1.44,52.33,1.107120289,19.25,2019-05-14 17:00:00,137.6,30.51,1004.76,2.93
722,1001.163979,29.31389905,2.36,11.88,83.68,50.9,161.5618175,4.88,12.78,16.41,264.76,4.19,187.02,1.69,43.72,1.738451488,21.67,2019-05-14 18:00:00,140.86,29.66,1005.41,2.65
723,1012.38827,30.29788981,1.58,14.03,87.79,7.25,173.0921642,4.22,15.48,21.84,264.83,4.55,198.47,1.85,39.67,1.623850941,26.19,2019-05-14 19:00:00,134.15,28.95,1005.84,1.95
724,1004.989795,31.47414359,0.87,13.91,90.17,207.26592437341606,133.9137943,5.83,14.676,21.66,264.73,4.66,217.55,1.99,36.24,2.706177746,27.67,2019-05-14 20:00:00,124.0,28.62,1006.23,1.39
725,1011.496763,24.02758184,1.19,12.82,91.66,142.64575519883147,140.143217,7.78,14.268,20.52,264.53,4.42,217.55,1.9,33.8,2.279903338,23.38,2019-05-14 21:00:00,110.15,28.41,1006.0,0.99
726,1001.289918,25.70104844,1.82,12.93,92.85,73.04663221418741,183.4303612,9.87,24.372,35.41,264.22,4.59,229.0,2.0,24.58,1.155989526,25.02,2019-05-14 22:00:00,99.04,28.2,1004.54,0.66
727,1006.413022,29.9788472,2.14,13.52,94.8,95.87394397203389,150.0487254,11.76,18.888,26.33,264.57,4.59,198.47,2.04,28.03,2.300210042,26.1,2019-05-15 00:00:00,109.74,27.86,1005.2,0.85
728,1012.613038,27.74723235,1.86,12.61,95.7,89.08868993894794,112.2619366,9.69,17.94,25.29,264.84,4.08,175.57,1.75,30.86,1.7072138,24.19,2019-05-15 01:00:00,96.04,27.72,1006.66,0.73
729,1008.917632,26.39649305,1.69,13.73,96.32,73.17236381018665,121.3054148,5.36,17.22,24.4,264.93,4.29,122.13,1.78,31.74,1.685565743,25.11,2019-05-15 02:00:00,106.51,27.75,1006.09,0.77
730,1006.64597,28.76923603,1.98,12.82,97.24,90.7049650832596,161.6414322,7.56,16.164,22.3,264.62,4.56,125.95,1.88,31.62,2.364888799,23.69,2019-05-15 03:00:00,106.99,27.8,1006.01,0.72
731,1001.80662,28.31502758,1.86,13.83,96.31,111.53729865263085,170.9022714,4.89,10.692,13.9,264.55,4.78,133.58,2.0,39.96,1.125994178,24.77,2019-05-15 04:00:00,127.41,28.06,1006.2,1.15
732,1010.91121,25.68588512,1.81,14.38,95.87,79.82816920461119,152.9551289,2.42,8.64,10.77,264.55,5.01,179.38,2.14,41.0,0.881352209,26.0,2019-05-15 05:00:00,112.5,27.99,1006.28,0.95
733,1007.452897,24.1802909,2.14,15.12,95.92,10.46,106.7641504,5.37,13.128,17.3,264.67,5.19,316.78,2.3,38.21,0.971641077,25.5,2019-05-15 06:00:00,103.86,27.94,1006.55,0.8
734,1009.326378,27.3290227,3.0,16.85,95.13,58.83,244.4677262,10.66,18.852,24.94,264.54,5.67,477.08,2.53,35.74,0.851721266,30.64,2019-05-15 07:00:00,104.49,28.24,1007.02,0.83
735,1002.926709,31.48958544,4.52,19.18,91.38,201.93,122.2815594,14.38,20.388,25.02,263.77,6.08,438.92,2.65,41.71,0.925348022,35.7,2019-05-15 08:00:00,113.01,29.08,1006.22,1.18
736,1005.780436,29.00889497,3.42,16.69,85.07,401.06,90.69570078,11.31,13.656,16.15,264.04,5.55,290.07,2.27,54.47,1.144593615,31.01,2019-05-15 09:00:00,132.82,30.12,1005.19,1.96
737,1005.947031,29.07098285,2.64,14.89,78.49,610.09,128.2347241,5.4,10.116,11.81,264.71,5.29,236.63,2.11,61.21829918102844,2.48320857,28.39,2019-05-15 10:00:00,143.64,31.3,1006.53,2.74
738,1001.396531,28.11224565,2.21,15.56,75.8,633.08,136.2135594,3.44,9.348,11.27,264.69,5.45,202.28,2.09,65.79438487752248,1.407933138,32.83,2019-05-15 11:00:00,136.34,31.92,1006.38,2.82
739,1007.037078,30.22378406,2.24,15.87,76.5,431.09,142.361461,2.22,9.432,11.35,264.49,5.83,187.02,2.28,67.3751454809726,1.838951299,31.09,2019-05-15 12:00:00,141.56,31.95,1007.14,2.55
740,1001.426804,24.19303385,2.37,15.97,74.69,512.57,142.7448409,1.62,7.236,7.71,264.22,5.44,152.67,2.2,70.22499168954971,0.936643807,30.06,2019-05-15 13:00:00,148.22,32.23,1005.08,2.86
741,1012.678025,26.37593612,1.94,16.38,74.95,473.32,178.3036329,1.57,5.688,5.93,264.22,5.51,148.85,2.21,78.414479460591,0.862761401,31.38,2019-05-15 14:00:00,138.76,32.42,1004.35,2.86
742,1008.927862,29.34896774,2.28,15.61,73.87,536.92,78.16988649,1.31,7.308,7.95,264.32,5.53,171.75,2.23,65.03182633181848,0.929998544,28.59,2019-05-15 15:00:00,138.95,32.76,1003.57,2.98
743,1008.372909,24.65563717,2.42,17.15,73.37,395.14,133.7469898,3.31,9.18,10.68,264.22,5.57,179.38,2.25,73.08391176538146,0.486778806,31.95,2019-05-15 16:00:00,133.09,32.94,1004.19,2.49
744,1005.977202,25.74899606,2.51,17.92,72.14,129.92,113.9324346,5.43,12.564,15.84,264.11,5.5,217.55,2.19,69.1974926708524,1.194224306,33.31,2019-05-15 17:00:00,123.32,32.64,1003.91,2.07
745,1008.933229,27.26585928,17.62,27.18,75.89,60.09,114.2958892,26.03,66.156,76.69,264.25,8.4,274.8,3.7,55.182018299854235,1.444348414,55.91,2019-05-15 18:00:00,119.58,31.79,1002.56,2.02
746,1007.695213,28.0166858,51.97,37.6,83.01,17.6,124.3149285,61.55,138.36,137.19,264.86,15.2,408.38,7.46,28.213621205212007,1.330974415,68.13,2019-05-15 19:00:00,115.5,30.38,1003.17,1.55
747,1002.572346,28.73779305,23.37,33.99,87.85,181.86929988185148,183.4729168,32.83,63.816,64.19,265.0,15.31,419.83,8.27,38.102985152481324,1.324471716,54.88,2019-05-15 20:00:00,109.49,29.5,1005.48,1.19
748,1004.468327,29.17837771,1.75,23.83,87.06,155.46657953576505,133.7137651,5.7,10.776,14.23,264.58,10.99,343.5,6.09,48.249614903384554,1.412626856,38.14,2019-05-15 21:00:00,102.25,29.17,1004.93,1.0
749,1010.273879,27.37996837,1.55,19.63,83.05,167.08148370105846,105.5732843,4.99,12.672,17.5,264.5,7.06,263.35,3.51,54.77072217995294,1.098820651,36.44,2019-05-15 22:00:00,105.29,29.2,1005.31,0.96
750,1008.501638,27.41867412,2.09,21.36,82.8,193.17053148931882,258.4961343,16.67,27.324,39.63,264.89,6.63,213.73,3.19,62.46143271473284,2.083745821,41.32,2019-05-15 23:00:00,113.77,29.05,1006.65,0.92
751,1004.04262,26.6028254,2.14,21.89,83.86,179.54490674186673,142.3996397,37.56,40.836,60.72,264.58,6.9,179.38,3.24,40.063821735212855,2.919965536,41.09,2019-05-16 00:00:00,113.48,28.74,1005.22,0.98
752,1010.323494,25.57394813,2.22,18.9,84.9,126.58709224168342,153.7469037,35.58,37.86,55.95,264.78,6.15,145.03,2.81,44.491167695136596,1.16698908,37.17,2019-05-16 01:00:00,109.43,28.61,1004.61,1.05
753,1004.570326,27.3102327,2.1,16.06,85.97,160.36096437781816,141.4049457,22.81,35.316,52.04,264.91,5.33,118.32,2.34,40.020779672884146,1.074109859,29.72,2019-05-16 02:00:00,108.16,28.69,1004.93,1.18
754,1005.615473,28.40982198,2.27,15.62,87.96,143.39850202108573,191.0926859,15.17,28.368,40.97,264.89,5.04,118.32,2.11,44.040498689916944,1.047173162,27.94,2019-05-16 03:00:00,111.42,28.67,1004.47,1.22
755,1002.860288,31.31318663,2.22,17.45,89.33,149.72575093586056,198.742845,10.15,24.252,34.56,264.78,5.56,110.68,2.35,44.78496743051812,2.868767094,33.78,2019-05-16 04:00:00,112.2,28.67,1004.51,1.18
756,1006.001077,25.83556617,2.1,17.84,90.21,102.99670285234242,191.4009349,8.42,18.036,25.0,264.84,6.04,145.03,2.65,51.36358061302417,1.871357503,34.9,2019-05-16 05:00:00,112.69,28.61,1004.78,1.09
757,1007.818918,24.39306464,2.42,20.13,89.77,10.24,125.3847119,11.16,20.016,27.67,264.23,6.89,248.08,3.16,44.25510012020459,0.446121379,37.91,2019-05-16 06:00:00,118.1,28.71,1002.6,1.33
758,1010.706574,27.44029675,2.71,20.83,88.91,65.31,138.5913481,8.38,15.264,19.76,264.07,7.33,293.88,3.33,48.37295794528188,1.697931372,37.79,2019-05-16 07:00:00,126.53,29.2,1004.52,1.64
759,1001.776472,26.52754004,3.19,22.54,86.41,236.34,121.6864107,6.23,13.872,16.86,264.06,7.62,305.33,3.39,47.558675698779325,2.022508231,41.59,2019-05-16 08:00:00,136.58,29.94,1004.98,1.99
760,1002.513363,26.26180192,3.35,22.98,80.77,467.17,163.1710609,4.38,12.708,14.78,264.24,7.69,270.98,3.37,61.869036543050925,1.773810343,43.29,2019-05-16 09:00:00,141.57,31.14,1005.32,2.54
761,1006.44098,25.60396455,2.81,22.83,75.7,604.22,74.28952391,3.57,10.836,12.67,264.68,7.62,229.0,3.28,64.21028131104276,1.442634613,41.1,2019-05-16 10:00:00,136.48,32.1,1005.3,2.6
762,1007.523424,22.9379241,2.37,22.63,73.9,546.65,127.9060461,3.35,10.416,12.68,264.89,7.68,202.28,3.07,76.9125927425639,1.537049666,41.27,2019-05-16 11:00:00,135.87,32.51,1004.95,2.83
763,1004.022225,31.92942821,2.09,20.62,70.71,611.3,127.9110214,2.08,9.096,11.04,264.84,7.02,183.2,2.84,72.90709113940352,3.037864628,38.95,2019-05-16 12:00:00,140.03,32.96,1004.46,2.74
764,1006.429537,27.43185929,1.9,18.76,68.64,614.59,73.98514727,1.81,7.248,8.43,264.73,6.5,164.12,2.71,75.35390980031343,1.841633868,35.21,2019-05-16 13:00:00,133.29,33.4,1005.05,2.49
765,1010.574958,28.09111894,2.41,20.47,68.5,569.17,85.09881329,3.32,7.644,8.28,264.39,6.53,175.57,2.81,75.59702871513048,1.430721122,37.64,2019-05-16 14:00:00,128.78,33.52,1004.06,2.47
766,1008.179214,26.8284094,2.45,20.2,68.92,501.59,124.5950805,4.34,6.924,7.1,263.81,6.34,164.12,2.71,78.23959472636852,1.770319622,37.45,2019-05-16 15:00:00,118.81,33.42,1001.92,2.17
767,1008.477555,25.96723293,2.71,21.78,69.06,315.51,175.9722025,8.03,12.192,14.95,264.05,6.38,171.75,2.63,81.10876684456377,1.164910225,41.88,2019-05-16 16:00:00,123.35,33.34,1002.44,2.24
768,1003.98234,25.61225926,2.2,22.11,69.71,127.15,129.4416648,8.65,13.08,17.12,263.81,6.08,202.28,2.42,76.04051540823741,2.221682122,47.08,2019-05-16 17:00:00,127.8,32.99,1000.69,2.24
769,1003.697253,24.3298697,6.24,25.34,75.57,61.83,62.24978163,17.2,47.844,65.43,263.92,7.73,217.55,3.33,55.63391377843652,2.012670761,50.81,2019-05-16 18:00:00,116.59,31.87,1000.55,1.65
770,1004.633995,26.20495423,4.35,24.23,79.91,19.25,132.2006917,21.81,50.784,72.93,264.58,7.93,244.27,3.55,50.64941249097967,0.444014226,49.19,2019-05-16 19:00:00,113.75,30.79,1002.37,1.34
771,1009.149569,24.26841675,2.31,20.98,83.34,184.10711601276853,123.6109144,12.43,46.14,68.77,264.81,7.79,202.28,3.74,56.11435264521617,2.924767812,38.69,2019-05-16 20:00:00,103.71,30.0,1002.93,1.2
772,1000.056791,29.31987969,1.73,19.12,84.36,158.48032624952975,116.9131819,6.0,11.832,15.88,264.78,7.14,164.12,3.47,45.72230088173728,0.59515713,34.9,2019-05-16 21:00:00,114.09,29.65,1003.68,1.12
773,1013.327455,29.58734592,2.11,18.41,82.96,169.84517331116513,179.9699576,5.55,10.464,13.18,264.84,6.34,148.85,2.93,62.983308994193294,1.419940877,35.21,2019-05-16 22:00:00,110.44,29.59,1004.11,1.13
774,1007.640671,25.34363405,2.15,16.69,83.61,176.8334364286129,163.7187625,9.93,18.072,25.02,265.0,6.0,122.13,2.57,58.113947881910576,1.332877922,29.74,2019-05-17 00:00:00,109.54,29.47,1004.09,1.25
775,1011.180852,28.81716747,2.04,17.73,86.45,153.9522946907673,68.66380697,8.02,20.424,28.88,264.89,6.07,125.95,2.66,44.93074950535015,1.712520376,32.49,2019-05-17 01:00:00,111.18,29.39,1003.49,1.12
776,1007.224998,31.26435733,1.72,17.12,89.08,124.19506516657202,148.9117457,7.01,20.376,29.31,264.94,6.11,118.32,2.71,41.732772741756776,0.950500237,29.36,2019-05-17 02:00:00,108.4,29.25,1002.75,1.13
777,1009.413906,27.50107673,1.88,18.31,89.56,111.20230390968572,201.9526406,7.95,25.176,36.59,264.94,6.54,114.5,2.94,53.73216584340753,2.80939627,32.4,2019-05-17 03:00:00,107.05,29.17,1002.39,1.15
778,1005.937304,25.69264222,2.04,18.71,90.44,94.02139843753685,104.382425,6.8,25.68,37.06,264.94,7.13,103.05,3.29,43.487567240918224,2.512797106,31.22,2019-05-17 04:00:00,101.2,29.05,1002.31,1.02
779,1008.933338,31.777997,1.74,20.16,91.94,73.83638933063048,158.4596673,4.31,14.796,20.5,264.83,7.65,114.5,3.6,43.83843101145317,1.40757399,35.87,2019-05-17 05:00:00,110.91,28.95,1002.35,1.17
780,1002.495426,28.22673583,2.11,20.43,92.12,20.37,112.1560164,3.71,12.684,16.66,264.89,7.98,171.75,3.82,37.78326148377607,1.022055455,34.25,2019-05-17 06:00:00,116.52,28.94,1002.69,1.17
781,1013.023788,22.89721257,3.11,22.38,89.21,112.18,144.9049033,3.59,15.204,19.07,264.78,8.23,229.0,3.92,57.29782291671768,1.726065771,38.19,2019-05-17 07:00:00,110.0,29.42,1003.17,1.1
782,1006.046871,30.28953899,5.61,23.88,83.45,296.18,161.337726,8.42,23.292,27.9,264.73,8.19,301.52,3.89,50.84008159956727,1.35086846,42.29,2019-05-17 08:00:00,109.31,30.58,1003.78,1.2
783,1005.875552,24.39846462,7.36,22.83,75.86,501.66,103.0428059,13.51,31.152,37.54,264.56,7.71,282.43,3.45,61.189623327082245,2.25966377,40.19,2019-05-17 09:00:00,105.73,31.79,1004.08,1.22
784,1010.734871,27.03101279,5.01,25.1,68.82,669.76,71.52600302,13.31,22.44,27.49,263.9,7.31,309.15,3.18,67.80682721216397,1.942289299,45.53,2019-05-17 10:00:00,120.29,32.81,1002.58,1.45
785,1009.770541,27.65849668,2.39,26.65,63.44,782.13,151.5645778,8.96,13.212,17.05,263.83,6.8,412.2,2.92,84.2699595812137,1.259638625,55.58,2019-05-17 11:00:00,130.47,33.73,1002.15,1.5
786,1004.558439,26.572146,2.19,27.12,59.43,824.84,183.8748184,5.99,15.0,20.16,264.35,7.25,408.38,3.13,94.8895410509648,0.819435657,60.88,2019-05-17 12:00:00,143.55,34.82,1002.88,1.62
787,1012.091015,27.03173461,2.22,23.44,53.74,814.05,100.8733094,7.98,17.772,24.45,264.16,6.95,389.3,3.11,96.78828028879991,1.596753187,46.26,2019-05-17 13:00:00,198.65,36.06,1002.21,1.79
788,1008.580712,25.68862663,1.4,22.38,50.66,744.33,174.5832979,15.63,14.592,20.72,264.0,7.23,446.55,3.29,102.98259175415672,0.542000865,43.37,2019-05-17 14:00:00,242.31,36.65,999.98,1.74
789,1006.226208,29.14599213,4.66,28.51,56.91,606.32,123.9181268,11.86,36.408,49.91,264.0,8.83,354.95,3.96,85.69009583387981,1.461956796,53.57,2019-05-17 15:00:00,170.28,36.54,999.1,1.86
790,1006.19888,26.59516316,9.94,36.09,63.17,324.06,133.7350029,19.51,72.432,98.16,264.0,10.35,305.33,4.51,79.06908536420588,2.368677125,75.13,2019-05-17 16:00:00,106.5,36.19,999.75,1.67
791,1003.968013,24.92698462,9.64,38.57,64.96,115.62,65.58142043,24.5,78.0,107.48,263.65,10.25,351.13,4.47,62.38013916305658,0.592686576,78.1,2019-05-17 17:00:00,111.41,35.71,997.98,1.79
792,1010.730124,28.58645677,3.42,30.64,66.69,64.38,85.15269474,13.84,37.224,53.11,264.01,8.64,404.57,3.82,71.52240919625865,3.289644249,58.66,2019-05-17 18:00:00,136.2,34.78,999.32,2.55
793,997.5933296,31.86878691,2.56,30.59,71.07,20.96,219.5607878,12.47,42.864,63.25,264.38,8.96,389.3,4.14,64.46995151026283,0.465327419,63.39,2019-05-17 19:00:00,124.06,32.96,998.62,1.8
794,1009.436027,24.99430411,1.84,27.0,76.51,105.12696388555923,129.3317924,10.74,28.38,41.66,264.52,8.61,259.53,3.94,73.14139042278032,2.988287524,59.2,2019-05-17 20:00:00,107.01,31.28,998.08,1.31
795,1003.66564,25.65794921,2.0,21.99,78.8,133.3288949419766,85.34032643,4.74,11.532,14.98,264.54,7.56,202.28,3.44,62.777140133171315,1.781637537,46.57,2019-05-17 21:00:00,112.86,30.73,1000.14,1.4
796,1006.845428,32.06531556,1.74,19.24,78.99,181.8100095621885,83.88353856,5.84,13.908,19.11,264.28,6.71,167.93,2.9,55.189936106902906,1.457493392,39.41,2019-05-17 22:00:00,108.57,30.6,1000.9,1.31
797,1005.214687,23.31397969,1.75,19.0,77.9,198.8120512040914,99.02174313,6.34,13.464,18.42,264.89,5.97,141.22,2.47,63.26287554990154,1.193846163,36.67,2019-05-17 23:00:00,108.31,30.72,1002.53,1.35
798,1003.040771,29.38427942,1.77,20.49,76.73,226.3489259691778,164.7547059,14.32,20.472,29.36,264.95,6.12,125.95,2.57,58.481033735646974,1.42275152,38.27,2019-05-18 00:00:00,105.71,30.76,1002.31,1.28
799,1003.361934,30.95404964,1.31,21.81,76.66,236.22019999317126,180.8204923,24.02,29.532,44.28,264.79,6.66,114.5,2.73,57.02960705916507,2.438362038,42.27,2019-05-18 01:00:00,107.89,30.77,1001.78,1.34
800,1002.158426,28.99079908,1.81,19.38,78.78,180.86868193116607,185.4728882,16.86,22.2,32.01,264.73,6.33,114.5,2.6,59.13220546631783,1.388614357,39.42,2019-05-18 02:00:00,108.44,30.58,1001.17,1.41
801,1005.755839,28.96754204,1.88,19.13,81.49,103.17606780910864,136.1276697,10.51,15.42,21.29,264.69,6.2,106.87,2.63,56.4573194848565,1.389037093,39.73,2019-05-18 03:00:00,109.49,30.25,999.42,1.37
802,1006.106319,27.63963559,1.95,18.88,82.73,64.3003205306668,124.9993763,6.82,14.712,20.07,264.71,6.34,110.68,2.75,54.091896070250186,1.066459701,34.82,2019-05-18 04:00:00,114.04,30.0,997.7,1.44
803,1007.956851,25.4365528,1.76,22.31,83.25,60.85330220478136,127.0176407,5.3,15.396,21.44,264.78,7.15,125.95,3.12,56.99402915604571,1.068782159,40.0,2019-05-18 05:00:00,111.5,29.85,999.22,1.24
804,1002.990869,26.8548373,3.11,24.59,83.31,114.77,93.88078943,6.73,21.864,29.49,264.53,8.65,202.28,3.87,51.77377688727961,2.293422496,44.74,2019-05-18 07:00:00,100.65,30.18,1001.6,1.09
805,999.4435632,24.58314201,5.63,26.87,80.13,298.16,158.8999201,12.85,27.6,34.62,264.03,9.07,232.82,4.08,60.07070565251888,1.918694788,52.2,2019-05-18 08:00:00,108.86,31.13,1000.63,1.38
806,1009.567572,24.30501606,9.22,28.01,75.52,490.75,170.5616481,16.19,36.648,43.3,264.22,9.54,251.9,4.3,73.08054095874104,1.799111229,54.86,2019-05-18 09:00:00,119.37,32.19,1002.29,1.7
807,1007.207119,30.40471385,8.7,30.94,71.87,659.8,104.2202658,17.93,37.68,45.71,264.11,10.38,244.27,4.54,63.772749263554715,1.63037476,58.74,2019-05-18 10:00:00,111.85,33.09,1002.37,1.55
808,1006.347681,28.25040197,6.57,34.05,68.36,774.62,97.35457081,18.61,35.856,46.13,264.05,10.65,297.7,4.55,71.1533987064679,2.522287584,66.63,2019-05-18 11:00:00,118.24,34.14,1002.27,1.65
809,1009.356587,31.71873482,3.89,36.23,64.83,830.04,105.7640577,10.13,28.26,38.33,264.27,10.72,305.33,4.65,75.63096327431322,0.975158156,69.72,2019-05-18 12:00:00,119.74,35.12,1000.37,1.68
810,1005.836038,24.60533688,3.47,36.58,63.43,801.9,152.9665959,4.25,29.904,41.55,264.11,11.11,270.98,4.94,89.97037129229795,2.115858776,67.42,2019-05-18 13:00:00,112.93,35.89,999.53,1.87
811,1005.889433,28.7397965,4.02,33.98,63.65,706.46,160.9385033,3.03,36.324,50.77,264.0,10.81,248.08,4.8,84.6627150335587,1.51513682,60.73,2019-05-18 14:00:00,117.67,36.32,999.94,1.89
812,1004.422969,29.01470345,3.74,33.24,62.0,588.89,102.9609139,2.44,36.072,50.79,264.0,10.05,236.63,4.46,79.06227447273136,0.402192465,61.55,2019-05-18 15:00:00,116.11,36.45,999.12,1.74
813,1007.884387,27.77339263,4.45,34.37,62.99,308.81,168.4864845,2.81,40.872,57.25,264.0,9.78,244.27,4.35,90.74317396332583,1.323291261,71.68,2019-05-18 16:00:00,108.72,36.54,998.44,1.61
814,1005.049072,30.28470524,3.88,39.93,64.99,112.19,86.20613755,2.55,39.132,55.38,264.0,10.12,274.8,4.47,75.9640665315128,1.838270997,84.27,2019-05-18 17:00:00,111.46,36.09,996.78,1.62
815,1009.439585,26.69367657,2.49,36.42,64.37,62.16,160.7905249,3.23,33.252,48.3,264.05,9.83,343.5,4.27,88.90419267390564,1.702034568,74.23,2019-05-18 18:00:00,131.65,35.23,996.97,2.3
816,1008.889185,27.33613566,1.81,36.14,66.76,21.59,204.9227234,8.98,24.36,35.4,264.28,9.53,400.75,4.0,85.32740047692278,0.765319049,74.38,2019-05-18 19:00:00,126.59,33.67,997.54,2.01
817,1005.395826,27.45211291,1.82,36.16,72.36,99.26662066419158,159.4750013,9.13,22.38,32.28,264.57,10.27,320.6,4.31,73.60425367917242,0.657725338,74.32,2019-05-18 20:00:00,110.12,32.22,997.02,1.37
818,1005.143227,25.58955501,1.99,28.08,74.29,167.27042050556702,81.09186648,5.43,19.512,27.53,264.33,9.16,217.55,4.1,65.87892803574402,0.653278944,53.88,2019-05-18 21:00:00,110.83,31.8,999.3,1.43
819,1006.90592,27.03292636,2.16,27.49,74.31,200.77472129535818,98.29738192,8.24,25.776,37.09,264.38,9.48,190.83,4.11,66.79486654941309,0.727843573,52.3,2019-05-18 22:00:00,113.64,31.76,1000.12,1.37
820,1008.283473,26.09511753,2.24,28.39,75.49,227.33791707288037,154.1886674,10.9,30.072,43.71,264.72,9.69,175.57,4.07,73.14308531297388,1.630302094,55.41,2019-05-18 23:00:00,112.79,31.62,1001.94,1.39
821,1012.49148,30.6044227,1.98,26.23,77.37,266.4195023338434,119.0337252,13.75,25.212,36.49,264.74,9.25,152.67,3.8,62.818915103448944,2.401219459,45.52,2019-05-19 00:00:00,112.86,31.28,1001.94,1.38
822,1010.544029,26.89393499,1.94,24.68,78.49,219.59034048062313,143.2467474,12.93,23.544,33.92,264.8,8.68,137.4,3.49,66.7779436646922,2.226854545,44.3,2019-05-19 01:00:00,105.74,31.08,1001.54,1.39
823,1012.524925,28.52320912,2.33,24.58,81.43,191.68185577752956,127.7378266,15.89,28.284,40.77,264.84,8.89,133.58,3.84,57.19020660401782,1.774024843,42.19,2019-05-19 02:00:00,110.11,30.74,1001.12,1.45
824,1007.374941,23.85419144,2.08,25.19,83.41,125.32406564152916,115.2151056,16.3,23.292,33.33,264.73,8.99,133.58,3.98,53.661709116502834,0.849858444,43.57,2019-05-19 03:00:00,103.32,30.55,1000.96,1.38
825,1010.22804,28.3529634,2.23,24.45,83.89,136.32848782671863,199.1674293,11.51,20.364,28.5,264.84,8.93,133.58,3.99,59.452840009719466,1.155279846,40.5,2019-05-19 04:00:00,99.55,30.35,1000.93,1.39
826,1000.586933,28.7160863,2.48,23.95,84.98,149.76328289496087,129.5725549,8.14,17.58,23.74,264.82,9.1,133.58,4.18,47.373218885789015,1.74519464,38.46,2019-05-19 05:00:00,105.78,30.1,1001.17,1.41
827,1003.586183,25.51458838,2.19,23.78,86.44,18.0,100.7978845,4.61,8.736,10.33,264.38,9.47,164.12,4.37,54.28657054140149,1.621611284,44.22,2019-05-19 06:00:00,109.22,29.89,1000.33,1.33
828,1003.368903,25.00394226,2.37,27.4,84.92,107.97,121.3139269,3.44,9.648,11.49,264.46,10.1,198.47,4.66,56.59239781136682,1.199870117,48.67,2019-05-19 07:00:00,114.31,30.31,1002.3,1.33
829,1004.586395,29.58358193,3.36,29.31,80.71,290.69,128.8668876,6.9,15.876,19.74,264.35,10.22,259.53,4.64,55.30684714680626,0.512490179,52.36,2019-05-19 08:00:00,114.12,31.31,1002.91,1.49
830,1003.057445,26.17418722,9.28,32.71,75.61,482.21,132.0943764,18.4,41.196,50.32,264.34,11.03,259.53,4.87,62.851352426031895,1.848441665,62.08,2019-05-19 09:00:00,113.86,32.42,1002.03,1.53
